Age,Attrition,DistanceFromHome,EnvironmentSatisfaction,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,OverTime,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
41,No,1,3,0,Research Scientist,4,2513,Yes,3,1,0,2,0
50,No,8,1,2,Healthcare Representative,2,10464,No,3,6,6,0,9
29,No,10,4,4,Healthcare Representative,2,9717,No,3,6,8,0,8
43,No,2,3,2,Sales Executive,4,10231,No,6,20,7,15,16
27,No,1,2,1,Research Scientist,6,2721,No,3,12,6,3,10
45,No,2,5,2,Healthcare Representative,1,5932,No,1,3,0,4,3
20,No,5,2,1,Research Scientist,6,1049,No,1,2,0,2,2
33,No,16,0,3,Sales Executive,0,9069,No,4,10,6,3,8
52,No,2,4,3,Sales Executive,5,6345,No,5,17,7,2,13
54,Yes,0,4,1,Sales Executive,6,5158,No,1,11,9,6,4
34,Yes,17,1,3,Laboratory Technician,3,2743,No,3,18,15,14,16
40,No,4,4,7,Manager,3,18302,No,5,3,0,0,1
40,No,8,1,3,Manufacturing Director,2,8376,No,1,2,0,4,1
46,No,29,5,6,Research Director,4,16703,No,3,21,7,6,4
42,No,20,1,3,Manufacturing Director,3,5267,No,3,6,4,0,3
31,No,3,1,0,Laboratory Technician,4,2564,No,4,13,6,8,5
38,No,10,2,0,Research Scientist,1,3619,Yes,1,3,3,0,2
37,No,3,3,4,Manufacturing Director,1,4375,No,2,4,3,3,4
20,No,23,3,0,Sales Representative,3,3446,No,3,3,0,0,0
19,Yes,11,1,3,Sales Representative,4,2717,No,2,1,0,0,0
31,No,8,4,1,Manager,4,11243,No,2,4,4,0,0
42,No,2,5,3,Manager,6,19231,No,2,23,15,10,14
33,No,29,0,2,Sales Executive,6,5467,No,4,13,6,7,9
30,No,9,4,0,Research Scientist,3,1272,No,0,2,0,0,1
50,No,2,4,5,Manufacturing Director,2,7897,No,3,9,9,1,10
20,No,1,5,1,Sales Representative,5,2784,No,2,3,3,0,3
31,No,3,2,3,Research Scientist,3,2499,No,3,1,0,1,2
39,No,16,4,2,Sales Executive,1,6334,No,3,2,2,0,0
39,No,0,3,1,Research Director,4,13605,Yes,5,6,4,0,4
38,No,21,0,1,Sales Executive,5,5737,No,2,2,3,0,3
31,No,8,0,0,Research Scientist,4,6320,Yes,0,8,4,1,4
33,No,0,2,2,Manufacturing Director,0,10275,No,6,6,5,8,5
32,No,19,0,3,Laboratory Technician,0,2028,No,4,15,11,3,13
42,No,29,4,4,Sales Executive,3,13318,Yes,5,10,9,10,13
32,No,2,5,3,Manufacturing Director,5,6090,No,5,4,3,0,1
44,No,18,5,0,Research Scientist,0,5410,Yes,0,5,1,2,0
17,Yes,1,5,1,Laboratory Technician,2,1421,No,3,0,0,1,0
23,No,12,4,4,Sales Executive,5,4952,No,4,4,5,3,0
37,No,3,4,2,Sales Executive,1,4313,No,4,16,15,3,8
34,No,3,1,1,Research Scientist,2,2909,No,2,4,4,0,0
34,No,0,6,0,Laboratory Technician,2,3067,No,0,5,8,2,8
19,Yes,5,2,2,Sales Representative,0,2681,No,4,0,0,3,2
36,No,9,3,0,Research Scientist,6,2973,No,3,0,2,1,0
40,No,14,1,1,Laboratory Technician,0,2767,No,0,6,1,1,4
29,No,6,2,0,Human Resources,2,2110,No,4,1,4,0,2
44,No,25,3,4,Manager,2,18059,No,1,0,0,1,2
29,No,0,5,2,Research Scientist,0,5002,No,5,10,8,6,9
41,Yes,5,0,2,Laboratory Technician,0,2167,Yes,2,6,4,0,4
31,No,9,0,1,Research Scientist,3,3435,No,1,5,0,0,5
30,No,3,0,3,Sales Representative,2,3068,No,2,3,2,0,0
26,No,4,1,4,Sales Executive,2,4223,No,3,5,2,0,6
30,Yes,0,1,3,Laboratory Technician,1,2321,Yes,5,3,0,0,0
27,No,10,1,2,Sales Executive,5,4682,No,4,5,5,1,0
17,Yes,2,0,1,Human Resources,5,2565,No,5,0,0,0,0
35,No,4,4,3,Research Scientist,2,5975,Yes,5,5,7,5,9
31,No,5,1,3,Laboratory Technician,0,2794,No,2,5,0,1,2
48,No,3,3,6,Research Director,1,17170,No,4,20,17,4,6
31,No,5,3,2,Sales Executive,6,7549,No,3,9,8,0,8
42,No,31,1,0,Laboratory Technician,3,4274,No,4,0,0,2,2
38,No,3,4,2,Healthcare Representative,2,4551,No,5,19,6,12,10
33,No,9,2,0,Sales Representative,3,2402,No,4,1,0,0,0
27,Yes,2,3,3,Research Scientist,1,2364,No,3,7,5,1,8
41,No,3,4,1,Human Resources,0,6391,No,0,7,5,4,7
34,No,5,5,0,Manufacturing Director,2,5133,No,5,5,4,0,2
35,Yes,0,1,1,Laboratory Technician,3,2074,Yes,3,0,2,0,0
42,No,21,5,3,Research Scientist,2,5469,Yes,1,8,2,4,5
50,No,10,1,3,Laboratory Technician,0,2952,No,0,7,2,2,5
36,No,23,3,3,Laboratory Technician,0,4012,Yes,5,1,0,0,0
33,No,5,2,4,Manufacturing Director,0,9938,No,3,11,5,2,5
34,No,27,3,3,Laboratory Technician,3,5430,No,5,6,5,5,7
40,No,26,2,1,Healthcare Representative,3,4524,No,6,4,3,0,5
45,No,0,6,2,Manufacturing Director,3,7381,No,4,6,5,0,3
38,No,21,2,3,Research Scientist,0,3563,Yes,0,9,8,0,5
34,No,17,2,1,Sales Executive,2,5648,No,2,5,0,0,0
61,No,29,1,2,Sales Executive,1,10267,No,3,17,11,11,12
50,No,3,4,2,Laboratory Technician,2,3691,No,1,3,0,2,0
38,No,6,2,4,Manufacturing Director,1,5129,No,5,6,1,0,3
45,No,3,1,3,Research Director,5,19330,Yes,5,3,1,1,2
36,Yes,7,1,0,Sales Representative,1,3406,No,2,3,4,2,5
29,No,1,0,3,Sales Representative,2,2856,No,4,3,0,0,0
53,No,8,0,2,Healthcare Representative,1,10445,No,3,9,7,5,1
41,No,2,4,2,Sales Executive,4,10446,Yes,5,20,14,11,5
56,No,8,4,6,Manager,2,14755,Yes,4,7,2,0,3
35,No,7,0,5,Research Director,3,13665,No,6,3,0,0,4
28,No,1,5,0,Human Resources,5,2062,No,6,7,2,3,5
50,No,21,0,4,Research Director,4,16413,No,5,3,2,0,0
39,No,25,2,4,Healthcare Representative,5,5746,No,4,0,4,2,2
30,No,9,5,1,Manufacturing Director,2,10649,No,2,13,6,0,8
27,No,1,2,3,Sales Executive,1,6502,No,3,8,5,0,6
38,No,10,4,2,Sales Executive,3,4189,No,2,7,3,0,3
23,Yes,0,3,0,Sales Representative,4,2172,Yes,4,4,0,0,4
22,No,24,6,0,Sales Representative,4,2402,No,3,1,0,1,0
33,No,8,4,5,Manufacturing Director,6,7145,Yes,4,11,9,2,10
55,No,3,2,4,Manufacturing Director,2,10501,No,2,7,2,1,6
36,No,3,5,4,Sales Executive,4,9600,Yes,3,5,0,0,1
51,No,3,3,5,Manager,3,18198,No,1,31,4,9,8
17,Yes,0,1,3,Human Resources,2,2563,No,4,1,2,0,0
48,No,5,0,5,Research Director,5,18740,Yes,0,28,5,11,10
31,No,8,5,3,Human Resources,4,2110,No,2,2,0,0,0
35,No,9,4,0,Laboratory Technician,0,2006,No,4,0,0,0,1
28,No,30,3,5,Sales Executive,4,9248,No,3,5,4,2,1
35,No,7,2,0,Research Scientist,5,4678,No,4,5,3,0,2
39,Yes,7,0,0,Laboratory Technician,0,2164,Yes,0,2,3,0,4
33,No,5,6,5,Healthcare Representative,4,7120,No,5,5,2,0,2
26,No,8,4,3,Laboratory Technician,0,2692,No,1,3,0,2,1
33,No,8,1,5,Manager,3,11243,No,2,6,2,2,0
40,No,26,2,4,Research Director,2,13193,Yes,4,0,2,1,0
49,No,16,5,0,Sales Executive,2,4593,Yes,4,4,5,2,3
55,No,8,3,1,Research Scientist,2,4259,Yes,1,0,2,2,3
36,No,3,3,4,Laboratory Technician,1,5914,No,4,13,9,5,7
35,No,16,5,0,Laboratory Technician,0,3033,No,2,18,7,12,18
44,No,4,2,1,Research Scientist,6,2009,No,3,12,5,7,9
29,No,2,4,0,Healthcare Representative,5,4150,No,2,13,9,11,8
42,No,2,3,3,Manager,0,17663,No,1,23,6,14,5
33,No,4,3,0,Research Scientist,3,3299,Yes,1,6,4,1,7
30,No,21,3,0,Laboratory Technician,6,3813,No,6,13,6,2,12
28,No,3,2,4,Laboratory Technician,4,5128,Yes,4,12,6,5,2
33,No,18,6,3,Healthcare Representative,0,8606,No,0,10,7,2,3
36,No,4,6,1,Manufacturing Director,3,7758,Yes,3,6,6,0,4
55,No,2,5,3,Manager,1,19044,Yes,4,34,11,6,13
32,No,5,0,0,Research Scientist,3,2972,No,1,1,0,0,1
29,No,4,0,4,Sales Executive,3,4221,No,2,5,4,0,5
31,Yes,2,3,0,Sales Executive,0,6735,No,5,0,0,2,0
36,No,30,3,3,Laboratory Technician,5,3408,No,3,11,9,7,9
35,No,8,2,1,Research Scientist,3,3507,Yes,3,3,0,3,4
34,No,4,3,2,Research Scientist,1,5878,No,2,7,1,3,7
35,Yes,0,5,0,Laboratory Technician,3,2090,Yes,2,0,1,0,0
21,Yes,4,3,0,Laboratory Technician,0,1603,Yes,4,2,0,1,0
43,No,1,5,0,Laboratory Technician,3,2272,No,5,3,3,2,3
38,No,7,1,5,Research Director,4,13665,No,5,7,4,0,0
30,No,0,1,4,Manufacturing Director,5,4347,No,3,6,5,0,5
30,No,2,0,3,Sales Executive,6,7916,No,4,12,8,6,3
52,No,0,2,4,Manager,2,15429,No,2,27,8,2,9
25,No,10,4,0,Sales Representative,6,2534,No,5,2,0,0,0
34,No,1,4,2,Laboratory Technician,5,1280,No,3,1,0,1,2
53,No,24,3,3,Research Scientist,4,3537,No,2,5,4,1,1
32,Yes,13,2,3,Laboratory Technician,5,2436,Yes,0,7,5,0,5
56,Yes,23,0,1,Laboratory Technician,4,2587,No,2,3,2,0,2
40,No,11,4,4,Research Director,2,13462,No,3,2,3,3,2
31,Yes,2,6,5,Sales Executive,6,10401,No,2,15,6,11,10
39,No,0,2,4,Healthcare Representative,4,6810,Yes,5,8,5,0,6
33,Yes,18,5,4,Sales Executive,3,4612,Yes,4,3,3,1,2
31,No,1,4,2,Laboratory Technician,2,4009,No,4,12,6,5,6
24,Yes,4,0,1,Sales Executive,2,4579,No,3,3,2,2,2
32,Yes,1,4,0,Research Scientist,3,4084,No,0,7,2,8,8
39,No,3,3,4,Research Scientist,2,4734,No,5,13,10,3,10
29,Yes,13,2,0,Sales Executive,4,5766,No,0,5,2,0,0
45,No,4,1,3,Sales Executive,5,4539,Yes,2,6,8,6,8
48,No,21,2,2,Research Director,0,16412,No,3,6,1,2,1
32,No,5,6,2,Sales Representative,4,2789,No,3,3,1,4,2
35,No,5,0,2,Sales Executive,3,9280,Yes,3,4,3,0,0
48,No,26,3,2,Laboratory Technician,4,3220,Yes,3,18,7,1,10
58,No,8,0,3,Sales Executive,5,5222,Yes,1,11,5,0,7
36,No,11,4,3,Research Director,3,13742,Yes,5,15,13,4,9
32,No,7,6,1,Healthcare Representative,4,8499,No,0,11,8,2,6
24,No,5,4,4,Sales Executive,0,4194,Yes,2,7,1,0,1
36,No,8,4,3,Sales Executive,5,6692,Yes,5,3,0,0,0
36,No,9,3,4,Manufacturing Director,6,4723,No,5,11,7,8,3
51,No,4,6,4,Manufacturing Director,4,7969,Yes,3,3,4,0,4
41,No,9,2,4,Research Director,3,19421,No,3,16,14,1,11
61,No,5,0,5,Manager,0,19566,No,0,30,6,12,12
36,Yes,3,1,1,Sales Executive,5,10607,No,1,12,3,11,5
27,No,8,5,4,Sales Executive,1,4852,No,3,3,0,2,0
32,Yes,25,2,3,Human Resources,3,9950,Yes,4,5,4,0,4
33,Yes,4,4,4,Sales Executive,6,10398,No,2,13,9,11,10
41,No,25,5,3,Manufacturing Director,3,10820,No,5,8,7,0,1
33,No,3,2,2,Sales Executive,2,9852,Yes,0,10,10,7,4
44,No,3,2,1,Healthcare Representative,1,10671,Yes,3,9,11,10,6
28,No,14,3,3,Sales Executive,2,6577,No,1,3,4,6,4
31,No,27,4,1,Laboratory Technician,3,4027,No,1,10,9,9,9
38,No,14,1,0,Human Resources,3,2142,No,1,3,3,2,4
47,No,9,4,5,Healthcare Representative,0,10468,No,2,10,7,2,7
32,No,8,4,3,Sales Executive,5,6585,Yes,4,3,2,3,2
42,No,25,3,1,Sales Executive,5,7081,Yes,3,4,1,2,4
38,No,27,2,0,Healthcare Representative,3,5346,No,1,3,1,0,2
30,Yes,6,0,0,Laboratory Technician,4,2420,No,2,1,4,3,2
24,No,0,1,1,Manufacturing Director,3,6399,No,3,8,7,2,5
29,No,24,5,0,Manufacturing Director,5,5238,No,3,3,3,0,2
53,No,0,4,1,Research Scientist,6,2660,No,6,7,4,0,3
35,No,1,5,1,Sales Executive,3,4537,Yes,3,1,3,0,4
35,No,17,2,4,Sales Executive,3,5406,No,0,17,14,11,11
42,No,2,2,4,Healthcare Representative,2,6780,No,3,0,0,0,0
38,No,0,1,0,Laboratory Technician,1,2470,No,3,7,0,1,3
44,No,4,1,6,Manager,1,17465,No,2,10,7,2,9
27,No,9,1,4,Healthcare Representative,3,9715,No,3,7,7,1,5
34,No,2,4,1,Laboratory Technician,3,4424,No,2,7,4,2,3
37,No,16,4,2,Sales Executive,0,5649,No,2,4,3,0,0
44,No,27,0,3,Manufacturing Director,1,4434,No,0,7,9,8,8
32,No,10,1,0,Research Scientist,6,3927,Yes,4,2,4,2,2
29,Yes,9,3,0,Sales Representative,2,1083,No,0,3,0,0,0
51,No,2,1,2,Research Director,2,17637,No,5,2,4,0,5
30,No,10,0,1,Sales Executive,2,10793,No,4,15,7,7,10
38,No,0,3,0,Manufacturing Director,4,6474,No,1,12,10,4,12
35,No,2,0,1,Research Scientist,6,3623,Yes,1,5,7,2,3
32,Yes,0,1,1,Sales Executive,2,9714,No,2,11,9,8,6
39,No,10,4,1,Research Scientist,0,2135,Yes,1,18,9,2,8
40,No,17,0,4,Manufacturing Director,3,10433,No,4,20,14,13,12
31,No,5,6,3,Healthcare Representative,5,7120,No,3,4,3,3,1
38,No,6,2,2,Sales Executive,2,5901,No,6,13,13,5,9
37,No,3,5,5,Manufacturing Director,2,12744,No,3,20,5,12,10
42,No,28,3,0,Healthcare Representative,5,4522,No,3,4,7,0,4
37,Yes,13,6,3,Sales Executive,5,4579,Yes,5,13,11,8,6
40,No,9,4,4,Manager,0,17066,Yes,3,21,8,10,10
23,No,24,1,2,Research Scientist,2,2906,No,1,4,1,0,2
29,No,3,6,2,Research Scientist,4,1707,No,2,0,0,0,0
39,No,1,1,5,Healthcare Representative,3,9612,No,1,18,11,2,7
29,No,8,5,3,Manufacturing Director,3,4695,Yes,1,7,6,3,9
32,Yes,21,4,4,Human Resources,0,9951,Yes,4,5,1,2,3
38,No,2,1,3,Manufacturing Director,1,5226,No,1,7,9,2,7
37,No,2,3,0,Human Resources,4,2990,Yes,3,6,4,2,3
23,No,24,5,0,Sales Executive,4,6180,No,3,7,6,0,6
57,No,23,5,1,Healthcare Representative,4,9440,Yes,2,5,4,0,5
38,No,6,2,3,Laboratory Technician,2,3209,No,1,16,13,11,12
16,Yes,1,2,3,Laboratory Technician,1,1418,No,2,1,0,0,0
39,No,2,3,5,Research Director,3,13583,No,1,17,11,3,9
28,No,11,5,0,Sales Executive,6,4683,No,2,5,2,2,0
36,No,7,2,3,Sales Representative,3,2306,Yes,4,13,12,7,7
37,No,8,2,3,Manager,1,17067,Yes,3,22,10,10,12
38,No,16,4,3,Sales Executive,0,5508,No,0,6,1,1,3
29,Yes,23,3,4,Manufacturing Director,3,6179,Yes,3,11,0,8,6
29,Yes,2,6,3,Research Scientist,0,2659,Yes,4,5,4,0,6
37,No,15,3,4,Sales Executive,4,9923,No,1,7,8,8,7
38,Yes,23,0,5,Sales Executive,2,13192,Yes,3,0,0,0,2
26,No,2,2,3,Research Scientist,2,1562,No,2,2,2,0,2
48,No,5,1,4,Healthcare Representative,2,10965,No,1,3,2,0,0
37,No,14,2,4,Sales Executive,3,5406,No,0,13,11,9,9
31,No,2,6,1,Laboratory Technician,5,5125,Yes,3,12,9,4,0
28,No,1,5,1,Research Scientist,3,1707,No,2,2,0,0,1
41,Yes,5,5,1,Sales Executive,4,5237,Yes,4,0,2,1,0
37,No,10,2,3,Healthcare Representative,0,6539,No,4,1,1,0,1
28,No,1,2,1,Sales Executive,1,6351,Yes,3,5,3,0,6
28,No,27,1,2,Human Resources,5,2944,No,4,8,6,7,7
47,Yes,27,0,0,Laboratory Technician,0,4286,No,2,3,1,3,2
33,No,17,4,0,Research Scientist,2,2555,No,3,4,2,1,3
33,No,12,0,1,Research Scientist,1,3431,No,1,5,2,0,5
36,No,28,5,0,Manufacturing Director,5,6884,No,4,9,9,1,6
30,Yes,0,0,1,Sales Representative,5,2910,No,5,1,1,2,2
54,Yes,5,2,3,Laboratory Technician,4,2338,No,0,9,9,7,8
26,No,10,2,0,Sales Executive,1,4851,No,2,1,4,3,3
51,No,26,0,5,Manager,3,16305,No,4,21,8,4,18
36,No,11,0,4,Healthcare Representative,2,6287,No,2,3,4,2,0
30,No,8,2,2,Human Resources,0,2107,No,2,3,1,0,2
37,No,8,6,1,Research Scientist,3,4682,No,2,0,0,2,2
42,No,8,2,1,Laboratory Technician,2,3970,No,5,0,0,2,0
40,No,4,4,3,Research Scientist,4,1999,No,3,5,4,0,3
40,No,3,1,2,Research Scientist,3,2619,No,4,2,0,0,2
44,Yes,2,2,4,Human Resources,1,10480,No,5,20,6,2,7
32,No,9,0,2,Sales Executive,4,5486,No,0,11,3,2,8
47,No,6,2,4,Research Scientist,1,5128,No,5,8,5,1,5
30,No,2,2,1,Research Director,5,11160,No,3,5,9,5,9
35,No,0,6,3,Laboratory Technician,4,5364,No,3,7,5,0,0
32,No,10,6,0,Laboratory Technician,3,2204,No,3,10,1,0,8
36,No,3,3,0,Human Resources,4,3739,No,0,3,2,2,1
32,Yes,7,4,3,Laboratory Technician,2,4884,No,2,9,6,0,0
33,No,18,5,1,Manufacturing Director,2,4786,Yes,4,2,3,0,2
33,No,12,2,3,Sales Executive,2,8378,Yes,1,10,6,0,8
40,No,8,4,3,Research Director,0,13349,No,2,15,7,7,6
45,No,2,2,4,Sales Executive,1,4766,No,2,1,2,0,0
36,No,2,6,3,Sales Executive,1,9602,Yes,0,4,0,2,0
28,Yes,5,4,2,Research Scientist,0,2657,Yes,4,3,1,2,6
28,No,0,2,2,Research Scientist,3,2705,No,4,3,4,0,4
44,No,5,0,1,Manufacturing Director,2,6434,No,4,1,1,0,0
57,No,6,2,0,Research Scientist,1,4257,Yes,4,0,2,1,3
29,No,6,0,1,Manufacturing Director,0,9938,No,4,8,3,1,6
30,Yes,2,5,1,Laboratory Technician,1,1392,No,1,3,0,0,1
29,No,3,3,4,Manufacturing Director,1,8472,No,4,9,9,6,10
22,Yes,9,2,3,Laboratory Technician,0,3170,Yes,4,0,0,0,1
30,No,10,2,2,Sales Executive,3,10792,No,2,12,9,7,7
31,No,11,1,1,Sales Executive,1,5488,No,2,8,5,2,10
54,Yes,12,0,2,Sales Executive,2,13694,Yes,3,20,8,2,9
25,No,21,4,1,Laboratory Technician,1,4067,No,2,5,5,0,9
51,No,1,5,0,Laboratory Technician,2,3214,No,2,1,2,4,4
35,No,9,3,2,Laboratory Technician,1,2658,Yes,3,1,4,4,2
49,No,8,3,2,Sales Executive,3,5486,No,1,3,0,2,4
27,Yes,3,2,0,Research Scientist,5,2365,Yes,4,6,7,0,8
52,No,9,2,3,Manager,4,19849,Yes,3,27,8,13,12
41,No,23,2,3,Healthcare Representative,1,10918,No,2,6,4,1,5
31,No,7,3,0,Sales Executive,2,7106,No,4,4,0,2,2
34,No,22,1,3,Manager,0,11994,No,2,6,5,5,2
34,No,6,2,0,Laboratory Technician,3,2741,No,1,8,7,3,8
41,No,9,6,1,Laboratory Technician,5,3970,No,5,0,1,0,0
45,Yes,8,3,5,Sales Executive,3,7316,No,4,9,9,0,5
40,No,1,5,1,Research Scientist,3,4317,Yes,1,2,0,4,3
43,No,1,4,3,Healthcare Representative,1,5399,No,1,4,1,0,4
43,No,10,3,3,Sales Executive,2,5593,No,5,14,12,3,13
26,Yes,18,4,0,Laboratory Technician,1,2209,No,3,2,2,0,0
46,No,9,4,5,Research Director,0,19667,No,3,22,11,12,7
33,No,0,1,2,Sales Executive,1,4312,No,5,17,15,2,9
31,No,27,6,4,Manufacturing Director,4,4322,No,5,5,3,0,3
17,No,23,2,0,Research Scientist,5,2992,Yes,3,0,1,2,3
37,No,4,1,2,Human Resources,2,6390,No,3,9,1,5,5
56,No,1,5,2,Research Director,6,17779,No,2,10,7,2,11
27,No,0,4,4,Healthcare Representative,4,6292,Yes,6,2,2,1,3
30,No,8,1,2,Manufacturing Director,2,4694,Yes,5,10,3,3,8
27,No,3,2,2,Manufacturing Director,3,4226,No,1,2,4,1,3
53,No,5,2,3,Research Director,4,17777,No,4,9,10,0,8
32,No,1,4,2,Sales Executive,3,5333,No,2,5,4,1,3
37,No,10,2,3,Manufacturing Director,5,10687,Yes,3,19,15,7,17
26,No,4,0,1,Laboratory Technician,6,3162,No,2,7,2,2,3
45,No,21,6,2,Sales Executive,3,4850,No,5,4,3,2,3
45,No,11,0,1,Research Scientist,3,2439,No,2,1,0,3,1
42,No,18,3,6,Manager,5,16063,Yes,5,19,11,0,11
37,No,6,4,1,Manufacturing Director,1,5132,No,5,3,3,0,2
51,No,25,3,5,Research Director,5,14273,No,5,14,9,1,7
27,No,0,2,1,Manufacturing Director,4,4896,No,3,4,2,3,0
19,Yes,12,3,2,Research Scientist,0,2601,Yes,4,0,2,0,0
30,Yes,1,3,4,Sales Executive,2,9908,Yes,4,4,4,3,3
51,No,4,1,6,Research Director,4,17638,No,5,2,5,1,1
37,No,3,0,3,Sales Executive,3,7646,No,2,8,9,4,5
44,No,14,4,1,Sales Executive,2,6242,No,1,4,6,0,1
33,No,7,4,2,Healthcare Representative,5,7118,No,1,4,2,2,1
53,No,8,2,6,Research Director,5,14813,No,4,7,0,3,5
53,No,24,0,2,Research Scientist,1,3535,No,1,3,2,0,1
42,No,3,2,3,Sales Executive,2,5156,No,2,6,5,1,3
57,No,20,4,5,Manufacturing Director,5,10511,No,2,10,9,5,4
34,No,18,0,4,Sales Executive,0,5562,No,3,5,4,1,3
47,No,0,4,1,Healthcare Representative,1,10673,Yes,2,8,9,10,7
39,No,2,1,1,Sales Executive,0,8394,No,5,11,7,2,5
35,No,5,5,3,Healthcare Representative,4,5968,No,1,10,7,4,10
56,No,0,6,4,Manager,0,19045,Yes,1,35,11,6,12
36,No,6,3,3,Laboratory Technician,5,3701,No,3,4,3,0,2
50,No,1,5,0,Research Scientist,2,2722,No,1,0,1,1,2
39,No,5,5,2,Sales Executive,2,5902,No,5,16,9,6,8
34,No,6,5,1,Manager,3,11877,No,4,12,4,9,7
40,No,10,2,5,Research Director,1,19421,No,5,19,14,1,13
39,No,2,2,3,Sales Executive,2,10856,No,0,14,9,4,10
31,No,7,0,2,Research Scientist,6,6320,Yes,2,8,6,1,3
43,No,10,5,0,Laboratory Technician,0,2288,No,3,5,5,0,3
35,No,2,3,1,Laboratory Technician,3,2495,No,2,2,1,0,1
24,No,25,1,0,Human Resources,4,2942,No,5,8,9,4,9
49,No,13,2,2,Sales Executive,3,4937,No,4,6,6,2,6
35,No,0,1,1,Research Scientist,6,3280,No,5,6,1,3,3
37,No,7,0,0,Sales Executive,5,5079,No,4,7,9,0,9
36,No,12,1,2,Sales Executive,6,5344,No,5,11,6,3,7
55,No,18,4,2,Laboratory Technician,3,5414,Yes,2,9,5,0,10
28,No,10,1,3,Research Scientist,1,2452,No,4,3,0,0,1
33,No,20,2,0,Laboratory Technician,4,2028,No,5,14,11,0,14
31,Yes,15,2,5,Healthcare Representative,4,7554,Yes,5,10,5,5,7
41,No,0,2,5,Manufacturing Director,5,12743,No,5,22,8,13,9
30,Yes,23,5,3,Laboratory Technician,3,2026,Yes,2,4,3,0,2
46,No,1,6,0,Human Resources,3,3421,No,3,7,8,6,7
33,No,6,3,4,Sales Executive,6,9203,No,0,4,4,0,5
42,No,11,5,1,Sales Executive,4,8189,Yes,3,11,7,1,8
36,No,27,3,2,Manufacturing Director,1,10904,No,4,13,10,3,6
33,Yes,5,2,0,Sales Executive,5,6174,Yes,3,6,8,8,8
28,No,0,5,0,Sales Executive,2,5297,No,3,10,8,8,6
43,No,8,3,4,Sales Executive,0,4392,No,5,6,5,0,2
37,No,0,5,3,Human Resources,6,5203,No,1,7,5,0,3
26,No,3,1,1,Sales Executive,1,6499,No,0,7,6,0,5
55,No,19,3,3,Research Scientist,3,4869,No,3,3,4,2,3
30,Yes,16,2,2,Human Resources,0,2957,No,5,2,0,2,2
44,No,0,2,0,Human Resources,3,3197,Yes,3,0,3,2,4
35,No,15,2,1,Healthcare Representative,0,8604,No,0,10,7,3,2
35,No,13,3,5,Research Director,1,17006,No,2,14,10,4,9
35,No,5,0,2,Sales Executive,6,7642,No,2,10,6,4,4
25,No,1,3,0,Research Scientist,3,2059,No,1,1,0,0,0
34,No,5,3,4,Research Scientist,2,6648,No,1,16,9,12,8
27,No,9,4,3,Sales Executive,2,5870,No,2,6,1,0,5
54,Yes,5,0,4,Sales Executive,1,8447,Yes,1,10,9,7,6
28,Yes,22,2,3,Sales Representative,2,1092,No,1,1,2,0,0
54,No,21,3,4,Manufacturing Director,0,5487,Yes,2,6,2,2,5
32,Yes,27,5,0,Laboratory Technician,1,3478,No,5,5,5,0,4
31,No,2,5,3,Research Scientist,1,2085,No,1,0,0,1,0
42,No,29,4,0,Research Scientist,4,4738,No,2,3,4,0,1
32,No,2,5,2,Sales Representative,4,2476,No,5,0,0,0,0
33,No,3,0,0,Manufacturing Director,3,9935,No,2,10,6,0,5
25,No,10,0,2,Healthcare Representative,2,4741,Yes,5,5,1,1,2
32,No,30,5,2,Sales Executive,4,6710,No,4,6,8,0,8
48,No,9,1,4,Healthcare Representative,1,10464,No,4,10,9,0,8
45,No,15,3,6,Manager,6,16064,Yes,3,18,13,2,9
25,No,27,0,0,Sales Executive,4,6271,No,3,6,2,3,5
29,No,4,0,3,Manufacturing Director,2,4226,No,3,5,0,2,1
34,No,5,3,1,Research Scientist,0,3420,Yes,3,3,3,0,0
44,No,10,4,4,Manager,0,16797,No,5,21,6,0,9
37,No,0,1,4,Manufacturing Director,3,5979,Yes,1,14,8,4,13
55,No,19,2,1,Healthcare Representative,4,6384,Yes,2,7,6,7,6
43,No,12,4,1,Healthcare Representative,0,5537,No,2,0,0,1,0
33,No,4,4,3,Sales Representative,1,2827,No,5,2,1,0,0
23,No,19,4,0,Laboratory Technician,3,2295,No,1,3,0,2,0
37,No,19,3,2,Laboratory Technician,4,3689,No,3,1,0,0,1
38,No,3,1,3,Sales Executive,5,10855,No,1,14,12,1,10
36,No,7,5,0,Laboratory Technician,6,3210,No,2,13,11,11,13
35,No,6,5,1,Sales Executive,2,4371,No,4,5,4,0,1
36,No,26,1,2,Healthcare Representative,3,5729,No,2,6,0,1,4
20,Yes,9,3,0,Laboratory Technician,4,2625,No,0,2,3,3,3
45,No,3,0,2,Manager,1,15971,No,2,4,3,2,1
33,No,30,3,0,Laboratory Technician,3,3406,No,2,11,7,5,6
33,No,23,4,2,Laboratory Technician,1,4014,Yes,4,4,3,4,4
40,No,2,0,3,Laboratory Technician,4,2406,No,3,3,0,0,0
45,No,24,0,1,Sales Executive,2,4387,No,5,8,7,4,5
33,No,23,2,1,Laboratory Technician,1,4012,Yes,1,4,2,1,4
32,No,11,4,0,Sales Executive,6,4649,No,6,2,0,2,1
45,No,16,5,3,Manager,3,16063,Yes,3,17,15,0,9
36,No,11,1,3,Sales Executive,1,4189,No,3,5,3,0,5
